symbol,exchange,sec_id,sec_name,sec_abbr,sec_type1,sec_type2,listed_date,delisted_date
SHSE.562590,SHSE,562590,华夏中证半导体材料设备主题ETF,HXZZBDTCLSBZTETF,1020,102001,2023-10-18,2038-01-01
SHSE.562600,SHSE,562600,华夏中证全指医疗器械ETF,HXZZQZYLQXETF,1020,102001,2023-12-11,2038-01-01
SHSE.562660,SHSE,562660,华夏中证2000ETF,HXZZ2000ETF,1020,102001,2023-09-14,2038-01-01
SHSE.562700,SHSE,562700,华夏中证汽车零部件主题ETF,HXZZQCLBJZTETF,1020,102001,2024-05-14,2038-01-01
SHSE.562800,SHSE,562800,嘉实中证稀有金属主题ETF,JSZZXYJSZTETF,1020,102001,2021-09-27,2038-01-01
SHSE.562820,SHSE,562820,嘉实中证全指集成电路ETF,JSZZQZJCDLETF,1020,102001,2024-04-22,2038-01-01
SHSE.562850,SHSE,562850,嘉实中证国新央企现代能源ETF,JSZZGXYQXDNYETF,1020,102001,2023-08-09,2038-01-01
SHSE.562860,SHSE,562860,嘉实中证疫苗与生物技术ETF,JSZZYMYSWJSETF,1020,102001,2023-02-24,2038-01-01
SHSE.562880,SHSE,562880,嘉实中证电池主题ETF,JSZZDCZTETF,1020,102001,2021-07-20,2038-01-01
SHSE.562890,SHSE,562890,嘉实中证A50ETF,JSZZA50ETF,1020,102001,2024-03-18,2038-01-01
SHSE.562900,SHSE,562900,易方达中证现代农业主题ETF,YFDZZXDNYZTETF,1020,102001,2021-12-13,2038-01-01
SHSE.562910,SHSE,562910,易方达中证装备产业ETF,YFDZZZBCYETF,1020,102001,2022-01-10,2038-01-01
SHSE.562920,SHSE,562920,易方达中证信息安全主题ETF,YFDZZXXAQZTETF,1020,102001,2023-06-12,2038-01-01
SHSE.562930,SHSE,562930,易方达中证软件服务ETF,YFDZZRJFWETF,1020,102001,2023-06-05,2038-01-01
SHSE.562950,SHSE,562950,易方达中证消费电子主题ETF,YFDZZXFDZZTETF,1020,102001,2022-01-20,2038-01-01
SHSE.562960,SHSE,562960,易方达中证绿色电力ETF,YFDZZLSDLETF,1020,102001,2023-04-12,2038-01-01
SHSE.562970,SHSE,562970,易方达中证光伏产业ETF,YFDZZGFCYETF,1020,102001,2024-11-07,2038-01-01
SHSE.562990,SHSE,562990,易方达中证上海环交所碳中和ETF,YFDZZSHHJSTZHETF,1020,102001,2022-07-19,2038-01-01
SHSE.563000,SHSE,563000,易方达MSCI中国A50互联互通ETF,YFDMSCIZGA50HLHTETF,1020,102001,2021-11-08,2038-01-01
SHSE.563010,SHSE,563010,易方达中证电信主题ETF,YFDZZDXZTETF,1020,102001,2023-07-13,2038-01-01
SHSE.563020,SHSE,563020,易方达中证红利低波动ETF,YFDZZHLDBDETF,1020,102001,2023-12-14,2038-01-01
SHSE.563030,SHSE,563030,易方达中证500增强策略ETF,YFDZZ500ZQCLETF,1020,102001,2023-03-13,2038-01-01
SHSE.563050,SHSE,563050,易方达中证国新央企科技引领ETF,YFDZZGXYQKJYLETF,1020,102001,2023-07-06,2038-01-01
SHSE.563080,SHSE,563080,易方达中证A50ETF,YFDZZA50ETF,1020,102001,2024-03-18,2038-01-01
SHSE.563090,SHSE,563090,易方达上证50增强策略ETF,YFDSZ50ZQCLETF,1020,102001,2024-06-06,2038-01-01
SHSE.563150,SHSE,563150,银华中证油气资源ETF,YHZZYQZYETF,1020,102001,2024-05-30,2038-01-01
SHSE.563180,SHSE,563180,银华中证高股息策略ETF,YHZZGGXCLETF,1020,102001,2024-05-14,2038-01-01
SHSE.563200,SHSE,563200,富国中证2000ETF,FGZZ2000ETF,1020,102001,2023-10-18,2038-01-01
SHSE.563210,SHSE,563210,富国恒生A股专精特新企业ETF,FGHSAGZJTXQYETF,1020,102001,2025-01-24,2038-01-01
SHSE.563220,SHSE,563220,富国中证A500ETF,FGZZA500ETF,1020,102001,2024-10-15,2038-01-01
SHSE.563280,SHSE,563280,富国MSCI中国A50互联互通增强策略ETF,FGMSCIZGA50HLHTZQCLETF,1020,102001,2024-04-12,2038-01-01
SHSE.563300,SHSE,563300,华泰柏瑞中证2000ETF,HTBRZZ2000ETF,1020,102001,2023-09-14,2038-01-01
SHSE.563330,SHSE,563330,华泰柏瑞中证A股ETF,HTBRZZAGETF,1020,102001,2023-11-07,2038-01-01
SHSE.563350,SHSE,563350,华泰柏瑞中证A50ETF,HTBRZZA50ETF,1020,102001,2024-03-18,2038-01-01
SHSE.563360,SHSE,563360,华泰柏瑞中证A500ETF,HTBRZZA500ETF,1020,102001,2024-10-15,2038-01-01
SHSE.563500,SHSE,563500,华宝中证A500ETF,HBZZA500ETF,1020,102001,2024-12-02,2038-01-01
SHSE.563520,SHSE,563520,沪深300ETF永赢,HS300ETFYY,1020,102001,2024-11-18,2038-01-01
SHSE.563800,SHSE,563800,广发中证A500ETF,GFZZA500ETF,1020,102001,2024-11-18,2038-01-01
SHSE.563860,SHSE,563860,海富通中证A500ETF,HFTZZA500ETF,1020,102001,2025-02-12,2038-01-01
SHSE.563880,SHSE,563880,汇添富中证A500ETF,HTFZZA500ETF,1020,102001,2024-11-25,2038-01-01
SHSE.588000,SHSE,588000,华夏上证科创板50成份ETF,HXSZKCB50CFETF,1020,102001,2020-11-16,2038-01-01
SHSE.588010,SHSE,588010,博时上证科创板新材料ETF,BSSZKCBXCLETF,1020,102001,2022-10-26,2038-01-01
SHSE.588020,SHSE,588020,易方达上证科创板成长ETF,YFDSZKCBCZETF,1020,102001,2023-08-31,2038-01-01
SHSE.588030,SHSE,588030,博时上证科创板100ETF,BSSZKCB100ETF,1020,102001,2023-09-15,2038-01-01
SHSE.588050,SHSE,588050,工银瑞信上证科创板50成份ETF,GYRXSZKCB50CFETF,1020,102001,2020-11-16,2038-01-01
SHSE.588060,SHSE,588060,广发上证科创板50成份ETF,GFSZKCB50CFETF,1020,102001,2021-07-29,2038-01-01
SHSE.588070,SHSE,588070,万家上证科创板成长ETF,WJSZKCBCZETF,1020,102001,2024-11-14,2038-01-01
SHSE.588080,SHSE,588080,易方达上证科创板50ETF,YFDSZKCB50ETF,1020,102001,2020-11-16,2038-01-01
SHSE.588090,SHSE,588090,华泰柏瑞上证科创板50成份ETF,HTBRSZKCB50CFETF,1020,102001,2020-11-16,2038-01-01
SHSE.588100,SHSE,588100,嘉实上证科创板新一代信息技术ETF,JSSZKCBXYDXXJSETF,1020,102001,2022-05-27,2038-01-01
SHSE.588110,SHSE,588110,广发上证科创板成长ETF,GFSZKCBCZETF,1020,102001,2023-08-31,2038-01-01
SHSE.588120,SHSE,588120,国泰上证科创板100ETF,GTSZKCB100ETF,1020,102001,2023-09-15,2038-01-01
SHSE.588150,SHSE,588150,南方上证科创板50成份ETF,NFSZKCB50CFETF,1020,102001,2021-12-20,2038-01-01
SHSE.588160,SHSE,588160,南方上证科创板新材料ETF,NFSZKCBXCLETF,1020,102001,2022-10-26,2038-01-01
SHSE.588180,SHSE,588180,国联安科创ETF,GLAKCETF,1020,102001,2021-07-01,2038-01-01
SHSE.588190,SHSE,588190,银华上证科创板100ETF,YHSZKCB100ETF,1020,102001,2023-09-15,2038-01-01
SHSE.588200,SHSE,588200,嘉实上证科创板芯片ETF,JSSZKCBXPETF,1020,102001,2022-10-26,2038-01-01
SHSE.588210,SHSE,588210,易方达上证科创板100ETF,YFDSZKCB100ETF,1020,102001,2023-11-16,2038-01-01
SHSE.588220,SHSE,588220,鹏华上证科创板100ETF,PHSZKCB100ETF,1020,102001,2023-09-15,2038-01-01
SHSE.588230,SHSE,588230,华泰柏瑞上证科创板200ETF,HTBRSZKCB200ETF,1020,102001,2024-12-24,2038-01-01
SHSE.588240,SHSE,588240,鹏华上证科创板200ETF,PHSZKCB200ETF,1020,102001,2025-02-25,2038-01-01
SHSE.588260,SHSE,588260,华安上证科创板新一代信息技术ETF,HASZKCBXYDXXJSETF,1020,102001,2022-05-27,2038-01-01
SHSE.588280,SHSE,588280,华安上证科创板50ETF,HASZKCB50ETF,1020,102001,2021-10-29,2038-01-01
SHSE.588290,SHSE,588290,华安上证科创板芯片ETF,HASZKCBXPETF,1020,102001,2022-10-26,2038-01-01
SHSE.588300,SHSE,588300,招商中证科创创业50ETF,ZSZZKCCY50ETF,1020,102001,2021-07-05,2038-01-01
SHSE.588310,SHSE,588310,方正富邦中证科创创业50ETF,FZFBZZKCCY50ETF,1020,102001,2021-12-02,2038-01-01
SHSE.588320,SHSE,588320,广发中证科创创业50增强策略ETF,GFZZKCCY50ZQCLETF,1020,102001,2023-01-06,2038-01-01
SHSE.588330,SHSE,588330,华宝双创龙头ETF,HBSCLTETF,1020,102001,2021-07-06,2038-01-01
SHSE.588350,SHSE,588350,鹏扬中证科创创业50ETF,PYZZKCCY50ETF,1020,102001,2022-11-10,2038-01-01
SHSE.588360,SHSE,588360,国泰中证科创创业50ETF,GTZZKCCY50ETF,1020,102001,2021-07-06,2038-01-01
SHSE.588370,SHSE,588370,南方上证科创板50成份增强策略ETF,NFSZKCB50CFZQCLETF,1020,102001,2022-12-13,2038-01-01
SHSE.588380,SHSE,588380,富国中证科创创业50ETF,FGZZKCCY50ETF,1020,102001,2021-07-06,2038-01-01
SHSE.588390,SHSE,588390,博时中证科创创业50ETF,BSZZKCCY50ETF,1020,102001,2021-08-30,2038-01-01
SHSE.588400,SHSE,588400,嘉实中证科创创业50ETF,JSZZKCCY50ETF,1020,102001,2021-07-05,2038-01-01
SHSE.588450,SHSE,588450,招商上证科创板50成份增强策略ETF,ZSSZKCB50CFZQCLETF,1020,102001,2024-05-22,2038-01-01
SHSE.588460,SHSE,588460,鹏华上证科创板50成份增强策略ETF,PHSZKCB50CFZQCLETF,1020,102001,2023-01-05,2038-01-01
SHSE.588500,SHSE,588500,易方达上证科创板100增强策略ETF,YFDSZKCB100ZQCLETF,1020,102001,2024-07-19,2038-01-01
SHSE.588680,SHSE,588680,广发上证科创板100增强策略ETF,GFSZKCB100ZQCLETF,1020,102001,2024-07-05,2038-01-01
SHSE.588700,SHSE,588700,嘉实上证科创板生物医药ETF,JSSZKCBSWYYETF,1020,102001,2024-01-05,2038-01-01
SHSE.588730,SHSE,588730,易方达上证科创板人工智能ETF,YFDSZKCBRGZNETF,1020,102001,2025-01-24,2038-01-01
SHSE.588750,SHSE,588750,汇添富上证科创板芯片ETF,HTFSZKCBXPETF,1020,102001,2024-12-26,2038-01-01
SHSE.588760,SHSE,588760,广发上证科创板人工智能ETF,GFSZKCBRGZNETF,1020,102001,2025-01-23,2038-01-01
SHSE.588780,SHSE,588780,国联安科创芯片设计ETF,GLAKCXPSJETF,1020,102001,2024-12-26,2038-01-01
SHSE.588790,SHSE,588790,博时科创板人工智能ETF,BSKCBRGZNETF,1020,102001,2025-01-09,2038-01-01
SHSE.588800,SHSE,588800,华夏上证科创板100ETF,HXSZKCB100ETF,1020,102001,2023-11-16,2038-01-01
SHSE.588810,SHSE,588810,富国上证科创板芯片ETF,FGSZKCBXPETF,1020,102001,2025-01-09,2038-01-01
SHSE.588820,SHSE,588820,华夏上证科创板200ETF,HXSZKCB200ETF,1020,102001,2025-01-06,2038-01-01
SHSE.588830,SHSE,588830,鹏华上证科创板新能源ETF,PHSZKCBXNYETF,1020,102001,2024-08-09,2038-01-01
SHSE.588860,SHSE,588860,工银瑞信上证科创板生物医药ETF,GYRXSZKCBSWYYETF,1020,102001,2024-08-23,2038-01-01
SHSE.588870,SHSE,588870,汇添富上证科创板50成份ETF,HTFSZKCB50CFETF,1020,102001,2025-01-27,2038-01-01
SHSE.588880,SHSE,588880,华泰柏瑞上证科创板100ETF,HTBRSZKCB100ETF,1020,102001,2023-11-16,2038-01-01
SHSE.588890,SHSE,588890,南方上证科创板芯片ETF,NFSZKCBXPETF,1020,102001,2024-04-23,2038-01-01
SHSE.588900,SHSE,588900,南方上证科创板100ETF,NFSZKCB100ETF,1020,102001,2023-12-18,2038-01-01
SHSE.588930,SHSE,588930,银华上证科创板人工智能ETF,YHSZKCBRGZNETF,1020,102001,2025-01-14,2038-01-01
SHSE.588950,SHSE,588950,景顺长城上证科创板50成份ETF,JSCCSZKCB50CFETF,1020,102001,2025-01-24,2038-01-01
SHSE.588960,SHSE,588960,富国上证科创板新能源ETF,FGSZKCBXNYETF,1020,102001,2025-02-19,2038-01-01
SHSE.588990,SHSE,588990,博时上证科创板芯片ETF,BSSZKCBXPETF,1020,102001,2024-08-16,2038-01-01
SHSE.589000,SHSE,589000,华夏上证科创板综合ETF,HXSZKCBZHETF,1020,102001,2025-03-05,2038-01-01
SHSE.589080,SHSE,589080,汇添富上证科创板综合ETF,HTFSZKCBZHETF,1020,102001,2025-03-05,2038-01-01
SHSE.589500,SHSE,589500,工银瑞信上证科创板综合价格ETF,GYRXSZKCBZHJGETF,1020,102001,2025-03-03,2038-01-01
SHSE.589660,SHSE,589660,南方上证科创板综合ETF,NFSZKCBZHETF,1020,102001,2025-03-05,2038-01-01
SHSE.589680,SHSE,589680,鹏华科创板综合ETF,PHKCBZHETF,1020,102001,2025-03-05,2038-01-01
SHSE.589770,SHSE,589770,招商上证科创板综合ETF,ZSSZKCBZHETF,1020,102001,2025-03-05,2038-01-01
SHSE.589800,SHSE,589800,易方达上证科创板综合ETF,YFDSZKCBZHETF,1020,102001,2025-03-04,2038-01-01
SHSE.589860,SHSE,589860,天弘上证科创板综合ETF,THSZKCBZHETF,1020,102001,2025-03-05,2038-01-01
SHSE.589880,SHSE,589880,建信上证科创板综合ETF,JXSZKCBZHETF,1020,102001,2025-02-28,2038-01-01
SHSE.589890,SHSE,589890,景顺长城上证科创板综合价格ETF,JSCCSZKCBZHJGETF,1020,102001,2025-03-05,2038-01-01
SHSE.589900,SHSE,589900,博时科创综指ETF,BSKCZZETF,1020,102001,2025-03-05,2038-01-01
SHSE.589990,SHSE,589990,华泰柏瑞上证科创板综合ETF,HTBRSZKCBZHETF,1020,102001,2025-03-05,2038-01-01
SZSE.159001,SZSE,159001,易方达保证金货币A,YFDBZJHBA,1020,102001,2014-10-20,2038-01-01
SZSE.159003,SZSE,159003,招商保证金快线A,ZSBZJKXA,1020,102001,2014-10-20,2038-01-01
SZSE.159005,SZSE,159005,汇添富收益快钱货币A,HTFSYKQHBA,1020,102001,2015-01-13,2038-01-01
SZSE.159150,SZSE,159150,易方达深证50ETF,YFDSZ50ETF,1020,102001,2023-12-11,2038-01-01
SZSE.159201,SZSE,159201,华夏国证自由现金流ETF,HXGZZYXJLETF,1020,102001,2025-02-27,2038-01-01
SZSE.159300,SZSE,159300,富国沪深300ETF,FGHS300ETF,1020,102001,2024-06-05,2038-01-01
SZSE.159301,SZSE,159301,华夏中证全指公用事业ETF,HXZZQZGYSYETF,1020,102001,2024-07-22,2038-01-01
SZSE.159302,SZSE,159302,银华中证港股高股息ETF,YHZZGGGGXETF,1020,102001,2024-09-02,2038-01-01
SZSE.159303,SZSE,159303,大成恒生医疗保健ETF(QDII),DCHSYLBJETFQDII,1020,102001,2024-06-27,2038-01-01
SZSE.159305,SZSE,159305,广发国证新能源电池ETF,GFGZXNYDCETF,1020,102001,2024-09-27,2038-01-01
SZSE.159306,SZSE,159306,平安中证汽车零部件主题ETF,PAZZQCLBJZTETF,1020,102001,2024-05-14,2038-01-01
SZSE.159307,SZSE,159307,博时中证红利低波100ETF,BSZZHLDB100ETF,1020,102001,2024-04-25,2038-01-01
SZSE.159309,SZSE,159309,汇添富中证油气资源ETF,HTFZZYQZYETF,1020,102001,2024-06-18,2038-01-01
SZSE.159310,SZSE,159310,天弘中证芯片产业ETF,THZZXPCYETF,1020,102001,2024-04-30,2038-01-01
SZSE.159312,SZSE,159312,广发恒指港股通ETF,GFHZGGTETF,1020,102001,2024-11-08,2038-01-01
SZSE.159315,SZSE,159315,工银瑞信中证沪深港黄金产业股票ETF,GYRXZZHSGHJCYGPETF,1020,102001,2024-06-14,2038-01-01
SZSE.159318,SZSE,159318,银华恒指港股通ETF,YHHZGGTETF,1020,102001,2024-06-21,2038-01-01
SZSE.159320,SZSE,159320,广发恒生A股电网设备ETF,GFHSAGDWSBETF,1020,102001,2024-12-24,2038-01-01
SZSE.159321,SZSE,159321,华安中证沪深港黄金产业股票ETF,HAZZHSGHJCYGPETF,1020,102001,2024-05-27,2038-01-01
SZSE.159322,SZSE,159322,平安中证沪深港黄金产业ETF,PAZZHSGHJCYETF,1020,102001,2024-06-14,2038-01-01
SZSE.159323,SZSE,159323,华夏中证港股通汽车产业主题ETF,HXZZGGTQCCYZTETF,1020,102001,2025-01-08,2038-01-01
SZSE.159325,SZSE,159325,南方中证半导体行业精选ETF,NFZZBDTHYJXETF,1020,102001,2024-11-08,2038-01-01
SZSE.159326,SZSE,159326,华夏中证电网设备主题ETF,HXZZDWSBZTETF,1020,102001,2024-09-09,2038-01-01
SZSE.159327,SZSE,159327,万家中证半导体材料设备主题ETF,WJZZBDTCLSBZTETF,1020,102001,2024-08-05,2038-01-01
SZSE.159328,SZSE,159328,易方达中证家电龙头ETF,YFDZZJDLTETF,1020,102001,2024-11-15,2038-01-01
SZSE.159329,SZSE,159329,南方基金南方东英沙特阿拉伯ETF(QDII),NFJJNFDYSTALBETFQDII,1020,102001,2024-07-16,2038-01-01
SZSE.159330,SZSE,159330,东财沪深300ETF,DCHS300ETF,1020,102001,2024-08-19,2038-01-01
SZSE.159331,SZSE,159331,国泰中证港股通高股息投资ETF,GTZZGGTGGXTZETF,1020,102001,2024-08-01,2038-01-01
SZSE.159332,SZSE,159332,富国中证中央企业红利ETF,FGZZZYQYHLETF,1020,102001,2024-08-01,2038-01-01
SZSE.159333,SZSE,159333,万家中证港股通央企红利ETF,WJZZGGTYQHLETF,1020,102001,2024-09-03,2038-01-01
SZSE.159335,SZSE,159335,融通中证诚通央企科技创新ETF,RTZZCTYQKJCXETF,1020,102001,2024-09-05,2038-01-01
SZSE.159336,SZSE,159336,融通中证诚通央企红利ETF,RTZZCTYQHLETF,1020,102001,2025-02-12,2038-01-01
SZSE.159337,SZSE,159337,中证500ETF基金,ZZ500ETFJJ,1020,102001,2024-09-20,2038-01-01
SZSE.159338,SZSE,159338,国泰中证A500ETF,GTZZA500ETF,1020,102001,2024-10-15,2038-01-01
SZSE.159339,SZSE,159339,银华中证A500ETF,YHZZA500ETF,1020,102001,2024-10-15,2038-01-01
SZSE.159350,SZSE,159350,富国深证50ETF,FGSZ50ETF,1020,102001,2023-12-11,2038-01-01
SZSE.159351,SZSE,159351,嘉实中证A500ETF,JSZZA500ETF,1020,102001,2024-10-15,2038-01-01
SZSE.159352,SZSE,159352,南方中证A500ETF,NFZZA500ETF,1020,102001,2024-10-15,2038-01-01
SZSE.159353,SZSE,159353,景顺长城中证A500ETF,JSCCZZA500ETF,1020,102001,2024-10-15,2038-01-01
SZSE.159355,SZSE,159355,华宝中证800红利低波动ETF,HBZZ800HLDBDETF,1020,102001,2024-12-03,2038-01-01
SZSE.159356,SZSE,159356,万家中证A500ETF,WJZZA500ETF,1020,102001,2024-12-06,2038-01-01
SZSE.159357,SZSE,159357,博时中证A500ETF,BSZZA500ETF,1020,102001,2024-11-28,2038-01-01
SZSE.159358,SZSE,159358,大成中证A500ETF,DCZZA500ETF,1020,102001,2024-11-29,2038-01-01
SZSE.159359,SZSE,159359,华安中证A500ETF,HAZZA500ETF,1020,102001,2024-12-02,2038-01-01
SZSE.159360,SZSE,159360,天弘中证A500ETF,THZZA500ETF,1020,102001,2024-11-28,2038-01-01
SZSE.159361,SZSE,159361,易方达中证A500ETF,YFDZZA500ETF,1020,102001,2024-11-19,2038-01-01
SZSE.159362,SZSE,159362,工银中证A500ETF,GYZZA500ETF,1020,102001,2024-12-02,2038-01-01
SZSE.159363,SZSE,159363,华宝创业板人工智能ETF,HBCYBRGZNETF,1020,102001,2024-12-16,2038-01-01
SZSE.159367,SZSE,159367,华夏创业板50ETF,HXCYB50ETF,1020,102001,2025-02-14,2038-01-01
SZSE.159370,SZSE,159370,工银瑞信创业板50ETF,GYRXCYB50ETF,1020,102001,2025-01-20,2038-01-01
SZSE.159371,SZSE,159371,富国创业板50ETF,FGCYB50ETF,1020,102001,2025-02-12,2038-01-01
SZSE.159373,SZSE,159373,嘉实创业板50ETF,JSCYB50ETF,1020,102001,2025-02-10,2038-01-01
SZSE.159375,SZSE,159375,国泰创业板50ETF,GTCYB50ETF,1020,102001,2025-01-10,2038-01-01
SZSE.159376,SZSE,159376,浦银安盛中证A500ETF,PYASZZA500ETF,1020,102001,2025-01-13,2038-01-01
SZSE.159378,SZSE,159378,永赢国证通用航空产业ETF,YYGZTYHKCYETF,1020,102001,2025-01-10,2038-01-01
SZSE.159379,SZSE,159379,融通中证A500ETF,RTZZA500ETF,1020,102001,2025-01-23,2038-01-01
SZSE.159380,SZSE,159380,A500ETF东财,A500ETFDC,1020,102001,2025-01-08,2038-01-01
SZSE.159383,SZSE,159383,华泰柏瑞创业板50ETF,HTBRCYB50ETF,1020,102001,2025-02-14,2038-01-01
SZSE.159386,SZSE,159386,永赢中证A500ETF,YYZZA500ETF,1020,102001,2025-02-11,2038-01-01
SZSE.159395,SZSE,159395,大成深证基准做市信用债ETF,DCSZJZZSXYZETF,1020,102001,2025-01-27,2038-01-01
SZSE.159396,SZSE,159396,博时深证基准做市信用债ETF,BSSZJZZSXYZETF,1020,102001,2025-02-06,2038-01-01
SZSE.159397,SZSE,159397,广发深证基准做市信用债ETF,GFSZJZZSXYZETF,1020,102001,2025-02-07,2038-01-01
SZSE.159398,SZSE,159398,天弘深证基准做市信用债ETF,THSZJZZSXYZETF,1020,102001,2025-02-06,2038-01-01
SZSE.159399,SZSE,159399,国泰富时中国A股自由现金流聚焦ETF,GTFSZGAGZYXJLJJETF,1020,102001,2025-02-27,2038-01-01
SZSE.159501,SZSE,159501,嘉实纳斯达克100ETF(QDII),JSNSDK100ETFQDII,1020,102001,2023-06-14,2038-01-01
SZSE.159502,SZSE,159502,嘉实标普生物科技精选行业ETF(QDII),JSBPSWKJJXHYETFQDII,1020,102001,2024-01-10,2038-01-01
SZSE.159505,SZSE,159505,博时国证2000ETF,BSGZ2000ETF,1020,102001,2023-12-04,2038-01-01
SZSE.159506,SZSE,159506,富国恒生港股通医疗保健ETF,FGHSGGTYLBJETF,1020,102001,2023-07-03,2038-01-01
SZSE.159507,SZSE,159507,广发国证通信ETF,GFGZTXETF,1020,102001,2023-06-21,2038-01-01
SZSE.159508,SZSE,159508,华安国证生物医药ETF,HAGZSWYYETF,1020,102001,2023-07-14,2038-01-01
SZSE.159509,SZSE,159509,景顺长城纳斯达克科技ETF(QDII),JSCCNSDKKJETFQDII,1020,102001,2023-08-08,2038-01-01
SZSE.159510,SZSE,159510,华夏中证智选300价值稳健策略ETF,HXZZZX300JZWJCLETF,1020,102001,2023-08-16,2038-01-01
SZSE.159511,SZSE,159511,南方中证通信服务ETF,NFZZTXFWETF,1020,102001,2023-08-07,2038-01-01
SZSE.159512,SZSE,159512,广发中证全指汽车ETF,GFZZQZQCETF,1020,102001,2023-07-25,2038-01-01
SZSE.159513,SZSE,159513,大成纳斯达克100ETF(QDII),DCNSDK100ETFQDII,1020,102001,2023-07-28,2038-01-01
SZSE.159515,SZSE,159515,鹏扬中证国有企业红利ETF,PYZZGYQYHLETF,1020,102001,2023-09-06,2038-01-01
SZSE.159516,SZSE,159516,国泰中证半导体材料设备主题ETF,GTZZBDTCLSBZTETF,1020,102001,2023-07-27,2038-01-01
SZSE.159517,SZSE,159517,银华中证800增强策略ETF,YHZZ800ZQCLETF,1020,102001,2023-09-05,2038-01-01
SZSE.159518,SZSE,159518,嘉实标普石油天然气勘探及生产精选行业ETF(QDII),JSBPSYTRQKTJSCJXHYETFQDII,1020,102001,2023-11-15,2038-01-01
SZSE.159519,SZSE,159519,国泰中证香港内地国有企业ETF(QDII),GTZZXGNDGYQYETFQDII,1020,102001,2023-08-31,2038-01-01
SZSE.159520,SZSE,159520,工银中证消费龙头ETF,GYZZXFLTETF,1020,102001,2023-10-31,2038-01-01
SZSE.159521,SZSE,159521,平安国证2000ETF,PAGZ2000ETF,1020,102001,2023-09-07,2038-01-01
SZSE.159523,SZSE,159523,华夏中证智选300成长创新策略ETF,HXZZZX300CZCXCLETF,1020,102001,2023-09-19,2038-01-01
SZSE.159525,SZSE,159525,富国中证红利低波动ETF,FGZZHLDBDETF,1020,102001,2024-05-20,2038-01-01
SZSE.159526,SZSE,159526,嘉实中证机器人ETF,JSZZJQRETF,1020,102001,2024-04-24,2038-01-01
SZSE.159527,SZSE,159527,广发中证云计算与大数据ETF,GFZZYJSYDSJETF,1020,102001,2024-02-01,2038-01-01
SZSE.159528,SZSE,159528,富国中证国有企业改革ETF,FGZZGYQYGGETF,1020,102001,2024-05-20,2038-01-01
SZSE.159529,SZSE,159529,景顺长城标普消费精选ETF(QDII),JSCCBPXFJXETFQDII,1020,102001,2024-02-02,2038-01-01
SZSE.159530,SZSE,159530,易方达国证机器人产业ETF,YFDGZJQRCYETF,1020,102001,2024-01-18,2038-01-01
SZSE.159531,SZSE,159531,南方中证2000ETF,NFZZ2000ETF,1020,102001,2023-09-18,2038-01-01
SZSE.159532,SZSE,159532,易方达中证2000ETF,YFDZZ2000ETF,1020,102001,2023-09-21,2038-01-01
SZSE.159533,SZSE,159533,博时中证2000ETF,BSZZ2000ETF,1020,102001,2024-06-07,2038-01-01
SZSE.159535,SZSE,159535,嘉实中证2000ETF,JSZZ2000ETF,1020,102001,2023-09-22,2038-01-01
SZSE.159536,SZSE,159536,汇添富中证2000ETF,HTFZZ2000ETF,1020,102001,2023-09-21,2038-01-01
SZSE.159537,SZSE,159537,国泰国证信息技术创新主题ETF,GTGZXXJSCXZTETF,1020,102001,2023-10-10,2038-01-01
SZSE.159538,SZSE,159538,富国国证信息技术创新主题ETF,FGGZXXJSCXZTETF,1020,102001,2023-09-22,2038-01-01
SZSE.159539,SZSE,159539,广发国证信创ETF,GFGZXCETF,1020,102001,2023-09-28,2038-01-01
SZSE.159540,SZSE,159540,易方达国证信息技术创新主题ETF,YFDGZXXJSCXZTETF,1020,102001,2023-09-28,2038-01-01
SZSE.159541,SZSE,159541,万家创业板综合ETF,WJCYBZHETF,1020,102001,2023-10-31,2038-01-01
SZSE.159542,SZSE,159542,大成中证工程机械ETF,DCZZGCJXETF,1020,102001,2024-06-07,2038-01-01
SZSE.159543,SZSE,159543,工银国证2000ETF,GYGZ2000ETF,1020,102001,2023-11-20,2038-01-01
SZSE.159545,SZSE,159545,易方达恒生港股通高股息低波动ETF,YFDHSGGTGGXDBDETF,1020,102001,2024-04-15,2038-01-01
SZSE.159546,SZSE,159546,国泰中证全指集成电路ETF,GTZZQZJCDLETF,1020,102001,2023-10-20,2038-01-01
SZSE.159547,SZSE,159547,华夏中证红利低波动ETF,HXZZHLDBDETF,1020,102001,2024-02-06,2038-01-01
SZSE.159549,SZSE,159549,天弘中证红利低波动100ETF,THZZHLDBD100ETF,1020,102001,2023-12-11,2038-01-01
SZSE.159551,SZSE,159551,国泰中证机器人ETF,GTZZJQRETF,1020,102001,2023-11-16,2038-01-01
SZSE.159552,SZSE,159552,招商中证2000增强策略ETF,ZSZZ2000ZQCLETF,1020,102001,2024-06-28,2038-01-01
SZSE.159553,SZSE,159553,海富通中证2000增强策略ETF,HFTZZ2000ZQCLETF,1020,102001,2024-04-15,2038-01-01
SZSE.159555,SZSE,159555,银华中证2000增强策略ETF,YHZZ2000ZQCLETF,1020,102001,2023-12-12,2038-01-01
SZSE.159556,SZSE,159556,平安中证2000增强策略ETF,PAZZ2000ZQCLETF,1020,102001,2024-01-10,2038-01-01
SZSE.159557,SZSE,159557,嘉实恒生医疗保健ETF(QDII),JSHSYLBJETFQDII,1020,102001,2024-05-22,2038-01-01
